READER,ID,BOOK ID,token_id,text,POS_tags,NER_tags,source_file,emotion_text,overall_mood
3879,174923,18640,6,He would not even endeavour to think how he might in such case best bestow himself for the present,He_PRON would_VERB not_ADV even_ADV endeavour_VERB to_PRT think_VERB how_ADV he_PRON might_VERB in_ADP such_ADJ case_NOUN best_ADJ bestow_NOUN himself_PRON for_ADP the_DET present_ADJ,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,case_fear present_anticipation,eerie
3879,174923,18640,7,So youre at the old game Mister Finn said,So_ADV youre_NOUN at_ADP the_DET old_ADJ game_NOUN Mister_NOUN Finn_NOUN said_VERB,Finn_PERSON,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,8,Pretty much the same Mister Finn,Pretty_ADV much_ADV the_DET same_ADJ Mister_NOUN Finn_NOUN,Finn_PERSON,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,pretty_anticipation,curious
3879,174923,18640,9,Perhaps they dont know much about it,Perhaps_ADV they_PRON dont_VERB know_VERB much_ADV about_ADP it_PRON,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,10,Not but what hes disgraced himself by what hes been and done now,Not_ADV but_CONJ what_PRON hes_VERB disgraced_VERB himself_PRON by_ADP what_PRON hes_NOUN been_VERB and_CONJ done_VERB now_ADV,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,disgraced_anger,aggressive
3879,174923,18640,11,But what a man keeps in the way of religion for his own use is never nothing to me as what I keeps is nothing to him,But_CONJ what_PRON a_DET man_NOUN keeps_VERB in_ADP the_DET way_NOUN of_ADP religion_NOUN for_ADP his_PRON own_ADJ use_NOUN is_VERB never_ADV nothing_NOUN to_PRT me_PRON as_ADP what_PRON I_PRON keeps_VERB is_VERB nothing_NOUN to_PRT him_PRON,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,religion_trust,calm
3879,174923,18640,12,But when we read of churches as is called state churches churches as have bishops,But_CONJ when_ADV we_PRON read_VERB of_ADP churches_NOUN as_ADP is_VERB called_VERB state_NOUN churches_NOUN churches_NOUN as_ADP have_VERB bishops_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,13,The money would come to us to do as we pleased with it,The_DET money_NOUN would_VERB come_VERB to_PRT us_PRON to_PRT do_VERB as_ADP we_PRON pleased_VERB with_ADP it_PRON,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,money_anger pleased_joy,stormy
3879,174923,18640,14,Just as the theatres are Mister Finn or the gin shops then I know theres a deal more to be done before honest men can come by their own,Just_ADV as_ADP the_DET theatres_NOUN are_VERB Mister_NOUN Finn_NOUN or_CONJ the_DET gin_NOUN shops_VERB then_ADV I_PRON know_VERB theres_VERB a_DET deal_NOUN more_ADJ to_PRT be_VERB done_VERB before_ADP honest_ADJ men_NOUN can_VERB come_VERB by_ADP their_PRON own_ADJ,Finn_PERSON,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,deal_anticipation honest_anger,curious
3879,174923,18640,15,I never expected this but Ill do for you Mister Finn just as I ever did in the old days,I_PRON never_ADV expected_VERB this_DET but_CONJ Ill_NOUN do_VERB for_ADP you_PRON Mister_NOUN Finn_NOUN just_ADV as_ADP I_PRON ever_ADV did_VERB in_ADP the_DET old_ADJ days_NOUN,Ill_PERSON Finn_PERSON the old days_DATE,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,expected_anticipation ill_anger,watchful
3879,174923,18640,16,But after all theres been betwixt you and us,But_CONJ after_ADP all_DET theres_NOUN been_VERB betwixt_ADP you_PRON and_CONJ us_PRON,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,17,Just as he used to do and never got so much out of it,Just_ADV as_ADP he_PRON used_VERB to_PRT do_VERB and_CONJ never_ADV got_VERB so_ADV much_ADJ out_ADP of_ADP it_PRON,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,18,That I dont know how to bear it,That_DET I_PRON dont_VERB know_VERB how_ADV to_PRT bear_VERB it_PRON,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,bear_anger,furious
3879,174923,18640,19,If hed drink it which he never does I think Id bear it better than give it to that nasty union,If_ADP hed_VERB drink_VERB it_PRON which_DET he_PRON never_ADV does_VERB I_PRON think_VERB Id_ADJ bear_VERB it_PRON better_ADJ than_ADP give_VERB it_PRON to_PRT that_DET nasty_ADJ union_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,bear_anger nasty_anger,hostile
3879,174923,18640,20,And keeps his self but he dont bring home his money nor,And_CONJ keeps_VERB his_PRON self_NOUN but_CONJ he_PRON dont_VERB bring_ADJ home_NOUN his_PRON money_NOUN nor_CONJ,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,money_anger,stormy
3879,174923,18640,21,Which he used to know so well a hundred memories of former days crowded back upon him,Which_ADP he_PRON used_VERB to_PRT know_VERB so_ADV well_ADV a_DET hundred_ADJ memories_NOUN of_ADP former_ADJ days_NOUN crowded_VERB back_PRT upon_ADP him_PRON,a hundred_CARDINAL,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,22,Now Lord Chiltern was again his very intimate friend and there had used to sit a needy money lender whom,Now_ADV Lord_NOUN Chiltern_NOUN was_VERB again_ADV his_PRON very_ADV intimate_ADJ friend_NOUN and_CONJ there_DET had_VERB used_VERB to_PRT sit_VERB a_DET needy_ADJ money_NOUN lender_NOUN whom_PRON,Chiltern_PERSON,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,lord_disgust intimate_anticipation friend_joy needy_negative money_anger lender_trust,nauseating
3879,174923,18640,23,Alas alas how soon might he now require that money,Alas_NOUN alas_VERB how_ADV soon_ADV might_VERB he_PRON now_ADV require_VERB that_ADP money_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,money_anger,hostile
3879,174923,18640,24,Would there ever again come to him such cause for migration and would he again be able to load the frame of the looking glass over the fire,Would_VERB there_ADV ever_ADV again_ADV come_VERB to_PRT him_PRON such_ADJ cause_NOUN for_ADP migration_NOUN and_CONJ would_VERB he_PRON again_ADV be_VERB able_ADJ to_PRT load_VERB the_DET frame_NOUN of_ADP the_DET looking_VERB glass_NOUN over_ADP the_DET fire_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,fire_fear,eerie
3879,174923,18640,25,When the point of his knife had been withdrawn would he be able to insert the point again between those two difficult shells,When_ADV the_DET point_NOUN of_ADP his_PRON knife_NOUN had_VERB been_VERB withdrawn_VERB would_VERB he_PRON be_VERB able_ADJ to_PRT insert_VERB the_DET point_NOUN again_ADV between_ADP those_DET two_NUM difficult_ADJ shells_NOUN,two_CARDINAL,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,difficult_fear,paranoid
3879,174923,18640,26,Then he thought of certain special drawing rooms in which wonderful things had been said to him,Then_ADV he_PRON thought_VERB of_ADP certain_ADJ special_ADJ drawing_NOUN rooms_NOUN in_ADP which_DET wonderful_ADJ things_NOUN had_VERB been_VERB said_VERB to_PRT him_PRON,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,thought_anticipation special_joy wonderful_joy,bright
3879,174923,18640,27,He had left all those things of his own free will as though telling himself that there was a better life than they offered to him,He_PRON had_VERB left_VERB all_DET those_DET things_NOUN of_ADP his_PRON own_ADJ free_ADJ will_VERB as_ADP though_ADP telling_VERB himself_PRON that_ADP there_DET was_VERB a_DET better_ADJ life_NOUN than_ADP they_PRON offered_VERB to_PRT him_PRON,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,28,While his young wife was living he had kept his sighs down so that she should not hear them,While_ADP his_PRON young_ADJ wife_NOUN was_VERB living_VERB he_PRON had_VERB kept_VERB his_PRON sighs_NOUN down_PRT so_ADV that_ADP she_PRON should_VERB not_ADV hear_VERB them_PRON,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,29,Would the Countesses cards be showered upon him again,Would_VERB the_DET Countesses_NOUN cards_NOUN be_VERB showered_VERB upon_ADP him_PRON again_ADV,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,30,With whom he had worked when he had been a law student in London,With_ADP whom_PRON he_PRON had_VERB worked_VERB when_ADV he_PRON had_VERB been_VERB a_DET law_NOUN student_NOUN in_ADP London_NOUN,London_GPE,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,law_trust,reassuring
3879,174923,18640,31,Intimating also that Mister Low would then have finished his at North Broughton,Intimating_VERB also_ADV that_ADP Mister_NOUN Low_NOUN would_VERB then_ADV have_VERB finished_VERB his_PRON at_ADP North_NOUN Broughton_NOUN,Low_PERSON North Broughton_FAC,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,32,Phineas could not keep himself from feeling that Missus Low intended to triumph over him but nevertheless he accepted the invitation,Phineas_NOUN could_VERB not_ADV keep_VERB himself_PRON from_ADP feeling_VERB that_ADP Missus_NOUN Low_NOUN intended_VERB to_PRT triumph_VERB over_ADP him_PRON but_CONJ nevertheless_ADV he_PRON accepted_VERB the_DET invitation_NOUN,Phineas_NORP Missus Low_PERSON,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,feeling_anger intended_anticipation triumph_anticipation invitation_anticipation,restless
3879,174923,18640,33,As nobody was supposed to be in town nobody had been asked to meet him in former days,As_ADP nobody_NOUN was_VERB supposed_VERB to_PRT be_VERB in_ADP town_NOUN nobody_NOUN had_VERB been_VERB asked_VERB to_PRT meet_VERB him_PRON in_ADP former_ADJ days_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,34,But the ground for that was gone and Missus Low was no longer painfully severe,But_CONJ the_DET ground_NOUN for_ADP that_DET was_VERB gone_VERB and_CONJ Missus_NOUN Low_NOUN was_VERB no_DET longer_ADV painfully_ADV severe_ADJ,Missus Low_PERSON,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,ground_trust painfully_negative,reassuring
3879,174923,18640,35,When Phineas explained that he had thrown up his place,When_ADV Phineas_NOUN explained_VERB that_ADP he_PRON had_VERB thrown_VERB up_PRT his_PRON place_NOUN,Phineas_PERSON,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,36,And if her husband could not be said to live by means of the same atmosphere,And_CONJ if_ADP her_PRON husband_NOUN could_VERB not_ADV be_VERB said_VERB to_PRT live_VERB by_ADP means_NOUN of_ADP the_DET same_ADJ atmosphere_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,37,Would be very much disturbed indeed should he ever be told that he was required as an expectant member of Mister Daubenys party to vote for the disestablishment,Would_VERB be_VERB very_ADV much_ADJ disturbed_NOUN indeed_ADV should_VERB he_PRON ever_ADV be_VERB told_VERB that_ADP he_PRON was_VERB required_VERB as_ADP an_DET expectant_ADJ member_NOUN of_ADP Mister_NOUN Daubenys_NOUN party_NOUN to_PRT vote_VERB for_ADP the_DET disestablishment_NOUN,Mister Daubenys_ORG,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,disturbed_anger expectant_anticipation vote_anger,tense
3879,174923,18640,38,You dont mean that I am guilty of throwing the first stone said Phineas,You_PRON dont_VERB mean_VERB that_ADP I_PRON am_VERB guilty_ADJ of_ADP throwing_VERB the_DET first_ADJ stone_NOUN said_VERB Phineas_NOUN,first_ORDINAL Phineas_NORP,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,guilty_anger stone_anger,tense
3879,174923,18640,39,I am afraid that Missus Low when she allowed herself to speak thus energetically entertained some confused idea,I_PRON am_VERB afraid_ADJ that_ADP Missus_NOUN Low_NOUN when_ADV she_PRON allowed_VERB herself_PRON to_PRT speak_VERB thus_ADV energetically_ADV entertained_VERB some_DET confused_ADJ idea_NOUN,Missus Low_PERSON,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,afraid_fear entertained_joy,ominous
3879,174923,18640,40,You havent thrown the first stone said Mister Low but you have taken up the throwing at the first moment,You_PRON havent_VERB thrown_ADP the_DET first_ADJ stone_NOUN said_VERB Mister_NOUN Low_NOUN but_CONJ you_PRON have_VERB taken_VERB up_PRT the_DET throwing_NOUN at_ADP the_DET first_ADJ moment_NOUN,first_ORDINAL Low_PERSON first_ORDINAL,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,stone_anger,aggressive
3879,174923,18640,41,The idea of a state church said Phineas is opposed to my theory of political progress,The_DET idea_NOUN of_ADP a_DET state_NOUN church_NOUN said_VERB Phineas_NOUN is_VERB opposed_VERB to_PRT my_PRON theory_NOUN of_ADP political_ADJ progress_NOUN,Phineas_ORG,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,church_anticipation opposed_anger theory_anticipation progress_anticipation,restless
3879,174923,18640,42,It would be my business to do so but I am not a priest,It_PRON would_VERB be_VERB my_PRON business_NOUN to_PRT do_VERB so_ADV but_CONJ I_PRON am_VERB not_ADV a_DET priest_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,priest_positive,harmonious
3879,174923,18640,43,For a moment abstain from attacking their guest in respect to his speeches at Tankerville,For_ADP a_DET moment_NOUN abstain_NOUN from_ADP attacking_VERB their_PRON guest_NOUN in_ADP respect_NOUN to_PRT his_PRON speeches_NOUN at_ADP Tankerville_NOUN,Tankerville_GPE,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,attacking_anger respect_anticipation,aggressive
3879,174923,18640,44,She might have been less loud in expressing her abhorrence of the enemies of the church,She_PRON might_VERB have_VERB been_VERB less_ADJ loud_ADJ in_ADP expressing_VERB her_PRON abhorrence_NOUN of_ADP the_DET enemies_NOUN of_ADP the_DET church_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,church_anticipation,curious
3879,174923,18640,45,And Missus Low was very triumphant when she allowed him to escape from her hands at ten oclock,And_CONJ Missus_NOUN Low_NOUN was_VERB very_ADV triumphant_ADJ when_ADV she_PRON allowed_VERB him_PRON to_PRT escape_VERB from_ADP her_PRON hands_NOUN at_ADP ten_NOUN oclock_NOUN,Missus Low_PERSON ten_CARDINAL,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,triumphant_anticipation escape_anticipation,eager
3879,174923,18640,46,Poor Missus Low,Poor_NOUN Missus_NOUN Low_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,47,Discussing Mister Daubenys wonderful treachery with such men as,Discussing_VERB Mister_NOUN Daubenys_NOUN wonderful_ADJ treachery_NOUN with_ADP such_ADJ men_NOUN as_ADP,Daubenys_PERSON,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,wonderful_joy treachery_anger,cheerful
3879,174923,18640,48,I have heard with great pleasure from my sister in law that you have been staying with them at Harrington Hall,I_PRON have_VERB heard_VERB with_ADP great_ADJ pleasure_NOUN from_ADP my_PRON sister_NOUN in_ADP law_NOUN that_ADP you_PRON have_VERB been_VERB staying_VERB with_ADP them_PRON at_ADP Harrington_NOUN Hall_NOUN,Harrington Hall_FAC,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,law_trust,gentle
3879,174923,18640,49,Than that you should be living in Dublin,Than_ADP that_DET you_PRON should_VERB be_VERB living_VERB in_ADP Dublin_NOUN,Dublin_GPE,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,50,And when I hear of you at Harrington Hall I know that you are on your way to the other things,And_CONJ when_ADV I_PRON hear_VERB of_ADP you_PRON at_ADP Harrington_NOUN Hall_NOUN I_PRON know_VERB that_ADP you_PRON are_VERB on_ADP your_PRON way_NOUN to_PRT the_DET other_ADJ things_NOUN,Harrington Hall_FAC,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,51,Assume that they have at last got a person to do a duty which has always hitherto been neglected Violet does write,Assume_VERB that_ADP they_PRON have_VERB at_ADP last_ADJ got_VERB a_DET person_NOUN to_PRT do_VERB a_DET duty_NOUN which_DET has_VERB always_ADV hitherto_VERB been_VERB neglected_VERB Violet_NOUN does_VERB write_VERB,Violet_ORG,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,hitherto_negative neglected_anger,harsh
3879,174923,18640,52,As the wife of a master of hounds,As_ADP the_DET wife_NOUN of_ADP a_DET master_NOUN of_ADP hounds_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,master_positive,inspiring
3879,174923,18640,53,As the art is real,As_ADP the_DET art_NOUN is_VERB real_ADJ,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,art_anticipation real_positive,watchful
3879,174923,18640,54,But of her inside life of her baby or of her husband as a husband she never says a word,But_CONJ of_ADP her_PRON inside_ADJ life_NOUN of_ADP her_PRON baby_NOUN or_CONJ of_ADP her_PRON husband_NOUN as_ADP a_DET husband_NOUN she_PRON never_ADV says_VERB a_DET word_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,baby_joy word_positive,delightful
3879,174923,18640,55,I am sure they are happy together because Violet has more common sense than any woman I ever knew,I_PRON am_VERB sure_ADJ they_PRON are_VERB happy_ADJ together_ADV because_ADP Violet_NOUN has_VERB more_ADJ common_ADJ sense_NOUN than_ADP any_DET woman_NOUN I_PRON ever_ADV knew_VERB,Violet_ORG,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,happy_anticipation sense_positive,watchful
3879,174923,18640,56,He declares that Mister Browborough is almost disposed not to fight the battle though a man more disposed to fight never bribed an elector,He_PRON declares_VERB that_ADP Mister_NOUN Browborough_NOUN is_VERB almost_ADV disposed_ADJ not_ADV to_PRT fight_VERB the_DET battle_NOUN though_ADP a_DET man_NOUN more_ADV disposed_ADJ to_PRT fight_VERB never_ADV bribed_VERB an_DET elector_NOUN,Browborough_PERSON,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,disposed_anticipation fight_anger battle_anger disposed_anticipation fight_anger,hostile
3879,174923,18640,57,We certainly did not think that you would come out strong against the church,We_PRON certainly_ADV did_VERB not_ADV think_VERB that_ADP you_PRON would_VERB come_VERB out_PRT strong_ADJ against_ADP the_DET church_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,church_anticipation,hopeful
3879,174923,18640,58,But if it must come why not by your hands as well as by any other,But_CONJ if_ADP it_PRON must_VERB come_VERB why_ADV not_ADV by_ADP your_PRON hands_NOUN as_ADV well_ADV as_ADP by_ADP any_DET other_ADJ,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,59,At home as you know not only did he take an active part in politics but he was active also in the management of his own property,At_ADP home_NOUN as_ADP you_PRON know_VERB not_ADV only_ADV did_VERB he_PRON take_VERB an_DET active_ADJ part_NOUN in_ADP politics_NOUN but_CONJ he_PRON was_VERB active_ADJ also_ADV in_ADP the_DET management_NOUN of_ADP his_PRON own_ADJ property_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,politics_anger management_positive,aggressive
3879,174923,18640,60,Or to remain here by myself,Or_CONJ to_PRT remain_VERB here_ADV by_ADP myself_PRON,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,61,To me it is all one tragedy,To_PRT me_PRON it_PRON is_VERB all_DET one_NUM tragedy_NOUN,one_CARDINAL,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,tragedy_fear,terrifying
3879,174923,18640,62,Papa thought all evil of him Violet had refused him,Papa_NOUN thought_VERB all_DET evil_NOUN of_ADP him_PRON Violet_NOUN had_VERB refused_VERB him_PRON,Violet_ORG,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,thought_anticipation evil_anger refused_negative,hopeful
3879,174923,18640,63,All our good things went from us at a blow I and my poor father became as it were outcasts,All_DET our_PRON good_ADJ things_NOUN went_VERB from_ADP us_PRON at_ADP a_DET blow_NOUN I_PRON and_CONJ my_PRON poor_ADJ father_NOUN became_VERB as_ADP it_PRON were_VERB outcasts_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,good_anticipation father_trust,curious
3879,174923,18640,64,He won his wife honestly did he not and he has ever been honest,He_PRON won_VERB his_PRON wife_NOUN honestly_ADV did_VERB he_PRON not_ADV and_CONJ he_PRON has_VERB ever_ADV been_VERB honest_ADJ,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,honest_anger,tense
3879,174923,18640,65,I complain of no injustice,I_PRON complain_VERB of_ADP no_DET injustice_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,complain_anger injustice_anger,stormy
3879,174923,18640,66,There is no one whom I can ask to tell me of him that he did not attend during the last session,There_DET is_VERB no_DET one_NOUN whom_PRON I_PRON can_VERB ask_VERB to_PRT tell_VERB me_PRON of_ADP him_PRON that_ADP he_PRON did_VERB not_ADV attend_VERB during_ADP the_DET last_ADJ session_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,,neutral
3879,174923,18640,67,By the gloom of his life I suppose that he lives exclusively at Loughlinter from time to time,By_ADP the_DET gloom_NOUN of_ADP his_PRON life_NOUN I_PRON suppose_VERB that_ADP he_PRON lives_VERB exclusively_ADV at_ADP Loughlinter_NOUN from_ADP time_NOUN to_PRT time_NOUN,Loughlinter_ORG,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,gloom_negative time_anticipation time_anticipation,hopeful
3879,174923,18640,68,On no presumption that any affection can remain with me he says no word of happiness he offers no comfort,On_ADP no_DET presumption_NOUN that_ADP any_DET affection_NOUN can_VERB remain_VERB with_ADP me_PRON he_PRON says_VERB no_DET word_NOUN of_ADP happiness_NOUN he_PRON offers_VERB no_DET comfort_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,presumption_trust affection_joy word_positive happiness_anticipation comfort_anticipation,restless
3879,174923,18640,69,Thence ought to weigh upon me he has never even told me that he loves me,Thence_NOUN ought_VERB to_PRT weigh_VERB upon_ADP me_PRON he_PRON has_VERB never_ADV even_ADV told_VERB me_PRON that_ADP he_PRON loves_VERB me_PRON,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,weigh_anticipation,watchful
3879,174923,18640,70,I have told Papa that I should ask you and he would be delighted,I_PRON have_VERB told_VERB Papa_NOUN that_ADP I_PRON should_VERB ask_VERB you_PRON and_CONJ he_PRON would_VERB be_VERB delighted_VERB,Papa_PERSON,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,delighted_anticipation,eager
3879,174923,18640,71,To be able to talk again to one who knows all the errors and all the efforts of my past life,To_PRT be_VERB able_ADJ to_PRT talk_VERB again_ADV to_PRT one_NUM who_PRON knows_VERB all_DET the_DET errors_NOUN and_CONJ all_DET the_DET efforts_NOUN of_ADP my_PRON past_ADJ life_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,talk_positive,pleasant
3879,174923,18640,72,Though he complains in March we move down south for a couple of months,Though_ADP he_PRON complains_VERB in_ADP March_NOUN we_PRON move_VERB down_PRT south_ADV for_ADP a_DET couple_NOUN of_ADP months_NOUN,March_DATE a couple of months_DATE,train-clean-100\LibriSpeech\train-clean-100\3879\174923\3879-174923trans.csv,march_positive,inspiring
3526,175658,1028,0,Permission to accept such additional employment should it offer,Permission_NOUN to_PRT accept_VERB such_ADJ additional_ADJ employment_NOUN should_VERB it_PRON offer_VERB,,train-clean-100\LibriSpeech\train-clean-100\3526\175658\3526-175658trans.csv,permission_positive offer_positive,inspiring
3526,175658,1028,1,When evening came I prepared to step over in order to seek a conference with Mademoiselle herself on the subject,When_ADV evening_VERB came_VERB I_PRON prepared_VERB to_PRT step_VERB over_PRT in_ADP order_NOUN to_PRT seek_VERB a_DET conference_NOUN with_ADP Mademoiselle_NOUN herself_PRON on_ADP the_DET subject_NOUN,evening_TIME Mademoiselle_ORG,train-clean-100\LibriSpeech\train-clean-100\3526\175658\3526-175658trans.csv,prepared_anticipation seek_anticipation subject_negative,watchful
3526,175658,1028,2,I remember very well that before quitting my chamber I held a brief debate with myself as to whether I should change my ordinary attire for something smarter,I_PRON remember_VERB very_ADV well_ADV that_ADP before_ADP quitting_VERB my_PRON chamber_NOUN I_PRON held_VERB a_DET brief_ADJ debate_NOUN with_ADP myself_PRON as_ADP to_PRT whether_ADP I_PRON should_VERB change_VERB my_PRON ordinary_ADJ attire_NOUN for_ADP something_NOUN smarter_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3526\175658\3526-175658trans.csv,debate_positive change_fear,inspiring
3526,175658,1028,3,She is some stiff old maid for though the daughter of Madame Reuter she may well number upwards of forty winters,She_PRON is_VERB some_DET stiff_ADJ old_ADJ maid_NOUN for_ADP though_ADP the_DET daughter_NOUN of_ADP Madame_NOUN Reuter_NOUN she_PRON may_VERB well_ADV number_NOUN upwards_NOUN of_ADP forty_NOUN winters_NOUN,Madame Reuter_ORG,train-clean-100\LibriSpeech\train-clean-100\3526\175658\3526-175658trans.csv,stiff_negative daughter_joy,depressing
3526,175658,1028,4,And no dressing can make me so therefore Ill go as I am,And_CONJ no_DET dressing_NOUN can_VERB make_VERB me_PRON so_ADV therefore_ADV Ill_NOUN go_VERB as_ADP I_PRON am_VERB,Ill_PERSON,train-clean-100\LibriSpeech\train-clean-100\3526\175658\3526-175658trans.csv,ill_anger,hostile
3526,175658,1028,5,With sunk dark eyes under a large square forehead complexion destitute of bloom or attraction something young but not youthful,With_ADP sunk_NOUN dark_ADJ eyes_NOUN under_ADP a_DET large_ADJ square_NOUN forehead_ADJ complexion_NOUN destitute_NOUN of_ADP bloom_NOUN or_CONJ attraction_NOUN something_NOUN young_ADJ but_CONJ not_ADV youthful_ADJ,,train-clean-100\LibriSpeech\train-clean-100\3526\175658\3526-175658trans.csv,sunk_disgust dark_sadness destitute_fear bloom_anticipation attraction_positive,repulsive
3526,175658,1028,6,In a moment I had pulled the bell,In_ADP a_DET moment_NOUN I_PRON had_VERB pulled_VERB the_DET bell_NOUN,,train-clean-100\LibriSpeech\train-clean-100\3526\175658\3526-175658trans.csv,,neutral
